TOT_POP,ICU Beds_x,Population Aged 60+,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_number,CKD_number,y
126348.0,24.0,37339.0,38.4,40351.0,26.2,27506.0,7.9,7.6,7942.0,11098.0,3350.0,8300
5673.0,0.0,1776.0,46.1,2005.0,33.4,1451.0,8.7,7.0,306.0,510.0,152.0,380
406850.0,33.0,46809.0,27.9,81304.0,23.4,68286.0,4.2,4.1,11928.0,22002.0,5955.0,12367
83770.0,10.0,18644.0,42.0,27755.0,31.4,20762.0,8.2,9.1,6046.0,7964.0,2136.0,5441
12169.0,0.0,3295.0,52.0,4985.0,38.5,3693.0,10.1,12.3,1182.0,1353.0,353.0,972
38601.0,4.0,5887.0,30.8,9956.0,24.9,8046.0,4.8,5.4,1732.0,2391.0,732.0,1558
1918.0,0.0,605.0,48.0,705.0,35.2,517.0,10.7,8.4,124.0,193.0,58.0,157
26846.0,6.0,6046.0,52.0,10179.0,40.9,8011.0,8.8,7.6,1493.0,3156.0,769.0,1731
5686.0,0.0,1561.0,48.3,2120.0,34.1,1498.0,10.0,10.9,478.0,706.0,182.0,437
7531.0,0.0,1516.0,46.4,2810.0,37.6,2276.0,6.6,5.5,334.0,824.0,192.0,402
38659.0,8.0,8279.0,49.5,14635.0,37.0,10951.0,9.2,10.6,3141.0,4584.0,1165.0,2724
10222.0,0.0,2751.0,45.7,3539.0,34.2,2649.0,9.1,7.6,587.0,939.0,270.0,703
34711.0,0.0,8041.0,47.9,12666.0,33.8,8942.0,8.3,9.7,2570.0,3227.0,829.0,2199
13987.0,0.0,2813.0,55.6,6251.0,42.4,4766.0,9.4,10.9,1230.0,1981.0,474.0,1060
46139.0,0.0,11279.0,45.0,16335.0,33.8,12258.0,7.8,8.8,3198.0,4162.0,1105.0,2812
86976.0,0.0,16787.0,53.4,34606.0,40.4,26203.0,7.9,7.8,5090.0,8714.0,2104.0,5150
22935.0,1.0,5553.0,51.5,9113.0,40.0,7082.0,9.1,11.7,2074.0,2599.0,617.0,1619
25735.0,0.0,4684.0,60.3,12094.0,45.4,9099.0,8.9,10.2,2050.0,3771.0,839.0,1785
6272.0,0.0,2045.0,54.9,2888.0,39.1,2055.0,10.8,11.7,617.0,1100.0,255.0,566
34335.0,0.0,7670.0,42.9,11483.0,32.1,8586.0,6.5,7.0,1881.0,2436.0,721.0,1734
9708.0,0.0,2334.0,54.8,4320.0,38.1,3003.0,9.6,10.8,853.0,1302.0,313.0,759
127068.0,14.0,15104.0,30.8,27268.0,25.4,22493.0,4.4,4.5,3957.0,6293.0,1996.0,3919
6556.0,0.0,1260.0,46.9,2587.0,35.5,1958.0,6.5,7.6,419.0,547.0,149.0,359
29036.0,4.0,5338.0,50.1,10911.0,39.2,8542.0,7.9,8.2,1788.0,2547.0,673.0,1719
136349.0,3.0,22152.0,39.4,38764.0,33.4,32848.0,5.3,4.8,4695.0,7922.0,2317.0,5256
2761581.0,593.0,563748.0,38.2,841621.0,29.6,652186.0,7.7,6.7,148237.0,312317.0,81776.0,169691
23519.0,6.0,5738.0,52.9,9655.0,41.1,7502.0,10.0,10.0,1829.0,2866.0,729.0,1830
10718.0,0.0,2575.0,54.6,4530.0,39.5,3278.0,11.4,14.5,1203.0,1349.0,321.0,947
6254.0,0.0,1916.0,52.4,2637.0,35.9,1807.0,11.0,12.7,640.0,736.0,197.0,551
11161.0,0.0,2251.0,57.7,4913.0,43.9,3737.0,10.1,12.4,1058.0,1600.0,387.0,862
6842.0,0.0,1916.0,48.9,2580.0,35.3,1863.0,9.6,11.0,582.0,687.0,184.0,504
93533.0,29.0,21265.0,48.4,34617.0,38.6,27600.0,7.3,7.3,5197.0,7503.0,2111.0,5185
4658.0,0.0,816.0,53.2,1637.0,44.0,1354.0,10.6,10.8,332.0,537.0,141.0,325
43602.0,0.0,10056.0,49.1,16535.0,37.8,12723.0,9.0,10.7,3597.0,4476.0,1107.0,3041
13561.0,0.0,3586.0,48.9,5242.0,34.8,3732.0,9.7,11.6,1243.0,1514.0,374.0,1039
47532.0,0.0,9969.0,44.1,15830.0,35.8,12862.0,7.6,9.7,3503.0,4400.0,1073.0,2728
919.0,0.0,250.0,42.6,312.0,33.3,244.0,8.3,6.8,50.0,80.0,23.0,61
26099.0,0.0,7015.0,47.9,9888.0,33.7,6952.0,10.1,11.5,2379.0,3335.0,849.0,2092
6962.0,0.0,1327.0,54.1,2433.0,41.1,1850.0,11.2,11.0,495.0,740.0,196.0,504
150056.0,22.0,42681.0,33.6,41312.0,23.6,29044.0,7.1,6.3,7800.0,14186.0,4299.0,8763
16320.0,0.0,4245.0,46.5,5824.0,35.5,4443.0,9.0,10.6,1326.0,1594.0,422.0,1122
5709.0,0.0,1552.0,42.4,1802.0,37.4,1590.0,7.7,7.3,311.0,472.0,134.0,328
8145.0,0.0,1647.0,48.3,3086.0,37.3,2385.0,7.4,7.3,466.0,812.0,198.0,475
3758.0,0.0,904.0,46.3,1326.0,35.7,1022.0,7.7,6.5,186.0,404.0,96.0,221
87606.0,14.0,24313.0,39.0,26895.0,28.5,19635.0,8.2,8.5,5888.0,8749.0,2543.0,5676
182001.0,44.0,29708.0,47.8,64726.0,36.5,49382.0,6.4,7.0,9523.0,15826.0,3648.0,8615
6544.0,0.0,1735.0,46.3,2284.0,36.8,1815.0,7.5,7.0,347.0,522.0,152.0,372
25300.0,0.0,5651.0,35.4,7148.0,25.9,5223.0,6.6,7.2,1449.0,1890.0,573.0,1327
3758.0,0.0,1232.0,44.0,1339.0,34.2,1041.0,8.7,7.2,220.0,365.0,105.0,266
8074.0,0.0,2425.0,50.6,3271.0,34.6,2236.0,11.2,11.3,731.0,974.0,257.0,726
36791.0,0.0,9091.0,41.5,11542.0,33.7,9371.0,7.6,7.6,2101.0,2961.0,877.0,2125
36804.0,7.0,9106.0,48.7,13840.0,35.7,10146.0,8.8,10.0,2841.0,3736.0,920.0,2505
102665.0,20.0,27542.0,50.7,41493.0,38.2,31245.0,9.6,11.1,9070.0,11540.0,2805.0,7875
229286.0,38.0,71832.0,45.0,84095.0,34.5,64412.0,9.8,9.6,17955.0,24950.0,6824.0,18376
37964.0,8.0,10617.0,43.1,12831.0,34.3,10215.0,7.5,5.9,1757.0,3074.0,922.0,2220
8253.0,0.0,2671.0,48.1,3129.0,32.7,2125.0,10.4,9.7,632.0,1074.0,296.0,675
65691.0,25.0,16968.0,47.0,23949.0,33.8,17208.0,8.0,8.6,4398.0,5666.0,1623.0,4057
167009.0,39.0,28822.0,41.2,51541.0,30.7,38445.0,5.9,6.8,8561.0,12618.0,3084.0,7363
330086.0,10.0,49209.0,36.1,86962.0,27.5,66284.0,5.1,5.5,13373.0,21750.0,5371.0,12292
70795.0,6.0,16941.0,40.4,23148.0,32.1,18404.0,7.3,8.4,4808.0,5951.0,1656.0,4170
8515.0,0.0,2046.0,54.0,3576.0,38.9,2578.0,10.2,12.9,852.0,1000.0,230.0,679
22950.0,8.0,5017.0,43.0,8244.0,32.4,6215.0,6.9,7.5,1441.0,2237.0,604.0,1328
26170.0,0.0,6400.0,49.4,9962.0,35.8,7212.0,8.3,10.4,2088.0,2686.0,643.0,1675
191996.0,36.0,45371.0,38.4,58900.0,27.4,42018.0,7.2,7.2,10982.0,15620.0,4540.0,11017
513607.0,236.0,97508.0,43.8,167339.0,35.2,134354.0,7.1,7.0,26904.0,48040.0,10991.0,26937
434051.0,215.0,96599.0,48.0,162438.0,34.6,117153.0,7.8,8.6,29168.0,47667.0,11475.0,26396
16164.0,0.0,3954.0,45.6,6232.0,30.2,4127.0,9.3,10.2,1400.0,1806.0,479.0,1265
11881.0,0.0,3267.0,43.8,3890.0,34.2,3036.0,8.3,8.5,757.0,1039.0,296.0,738
7450.0,0.0,1964.0,40.3,2275.0,30.2,1703.0,7.7,7.8,439.0,570.0,174.0,435
17276.0,0.0,3805.0,50.2,6761.0,38.5,5183.0,8.5,10.2,1378.0,1721.0,435.0,1138
7252.0,0.0,2467.0,43.3,2630.0,30.3,1840.0,8.7,8.4,511.0,744.0,204.0,528
2153.0,0.0,693.0,51.2,828.0,36.1,584.0,11.1,10.2,165.0,245.0,65.0,179
8924.0,0.0,3095.0,50.5,3677.0,33.9,2470.0,12.5,12.7,922.0,1159.0,306.0,909
242782.0,80.0,41592.0,41.3,76658.0,30.6,56742.0,7.0,8.0,14806.0,22417.0,5518.0,13013
9809.0,0.0,2590.0,51.9,4104.0,38.7,3061.0,9.3,10.0,788.0,1226.0,313.0,739
877.0,0.0,164.0,41.3,293.0,32.0,227.0,7.3,7.7,55.0,83.0,22.0,52
9345.0,0.0,2663.0,46.5,3341.0,36.9,2651.0,8.5,7.1,508.0,828.0,247.0,610
18188.0,0.0,4063.0,44.9,6338.0,34.0,4796.0,8.7,9.0,1268.0,1664.0,437.0,1231
76351.0,24.0,15514.0,44.6,26077.0,34.0,19887.0,6.6,8.0,4696.0,6485.0,1587.0,3870
4492.0,0.0,1626.0,47.2,1749.0,33.9,1258.0,10.3,10.6,394.0,526.0,143.0,381
111021.0,26.0,21180.0,52.0,43152.0,39.5,32758.0,8.9,10.5,8731.0,11647.0,2893.0,7381
580233.0,94.0,124374.0,29.9,139023.0,22.3,103855.0,5.1,5.1,23563.0,33878.0,11726.0,23840
2171603.0,410.0,330448.0,45.3,725284.0,34.7,554966.0,5.8,6.0,95615.0,204266.0,49429.0,93262
139417.0,32.0,33686.0,34.7,38332.0,25.2,27875.0,6.3,5.9,6530.0,11153.0,3299.0,6960
32957.0,6.0,7710.0,46.3,11977.0,36.0,9303.0,9.8,11.4,2956.0,3964.0,958.0,2523
53140.0,6.0,15778.0,50.2,21647.0,34.7,14976.0,10.0,11.5,4943.0,6126.0,1556.0,4305
426718.0,118.0,174026.0,41.9,153224.0,22.5,82373.0,10.7,10.1,37132.0,48127.0,14590.0,39011
5761.0,0.0,1699.0,45.1,1987.0,35.2,1551.0,8.6,8.2,361.0,513.0,152.0,379
94031.0,12.0,23672.0,43.7,31720.0,33.7,24444.0,7.9,8.5,6134.0,8456.0,2171.0,5699
5745.0,0.0,1617.0,46.9,2065.0,33.7,1485.0,8.9,8.3,366.0,562.0,159.0,390
7051.0,0.0,1751.0,62.9,3422.0,45.4,2472.0,11.4,13.1,712.0,1221.0,285.0,622
68700.0,8.0,16327.0,36.0,19433.0,26.5,14291.0,6.7,6.2,3369.0,5299.0,1531.0,3590
54450.0,0.0,11467.0,50.4,21319.0,38.4,16258.0,8.5,8.7,3667.0,5846.0,1456.0,3581
94073.0,0.0,25341.0,42.0,31707.0,30.4,22929.0,7.4,7.3,5486.0,8592.0,2256.0,5594
2871.0,0.0,989.0,48.9,1131.0,35.6,823.0,10.5,9.8,226.0,339.0,92.0,243
60913.0,30.0,13092.0,50.8,22978.0,37.1,16766.0,8.6,8.5,3855.0,5326.0,1424.0,3900
17634.0,0.0,4887.0,42.0,5709.0,31.0,4218.0,9.2,9.1,1241.0,1855.0,504.0,1248
15128.0,0.0,3910.0,47.3,5673.0,34.6,4150.0,8.4,9.9,1192.0,1549.0,381.0,1003
62342.0,20.0,15902.0,46.2,22330.0,37.1,17946.0,8.4,8.7,4189.0,6350.0,1609.0,4056
17778.0,0.0,5169.0,52.7,7798.0,38.2,5654.0,11.4,13.8,2036.0,2338.0,598.0,1692
22386.0,6.0,5441.0,56.3,9858.0,41.4,7247.0,10.9,13.7,2399.0,2743.0,648.0,1901
332330.0,48.0,52166.0,41.6,104063.0,30.7,76815.0,6.4,7.1,17750.0,29970.0,7633.0,15896
13253.0,0.0,3767.0,48.4,4945.0,34.8,3554.0,8.7,9.9,1016.0,1224.0,349.0,889
18760.0,0.0,3234.0,48.4,6265.0,39.0,5045.0,7.6,7.0,904.0,1870.0,442.0,987
14011.0,0.0,3390.0,50.8,5621.0,37.3,4124.0,9.2,11.5,1273.0,1618.0,383.0,1014
24665.0,4.0,6554.0,47.6,9258.0,35.4,6887.0,9.2,10.1,1956.0,2317.0,659.0,1788
14726.0,0.0,3945.0,57.9,6560.0,45.6,5167.0,10.5,11.4,1292.0,2265.0,516.0,1187
8163.0,0.0,2379.0,45.3,2885.0,32.7,2083.0,8.4,9.3,595.0,727.0,213.0,537
15795.0,0.0,4593.0,44.6,5651.0,31.8,4033.0,9.3,9.7,1233.0,1598.0,448.0,1175
9547.0,0.0,2548.0,46.1,3374.0,34.5,2523.0,8.5,7.9,576.0,843.0,245.0,621
42647.0,18.0,12003.0,45.8,15494.0,36.3,12280.0,7.8,7.3,2468.0,3651.0,1093.0,2652
97605.0,76.0,21289.0,52.6,39835.0,39.1,29612.0,8.7,9.5,7220.0,11365.0,2672.0,6579
45815.0,18.0,15571.0,47.6,17940.0,31.5,11877.0,10.2,11.1,4199.0,5474.0,1420.0,3851
4332.0,0.0,1079.0,44.0,1453.0,35.0,1155.0,7.6,6.7,221.0,368.0,97.0,250
29100.0,6.0,8675.0,51.9,12040.0,39.0,9052.0,9.9,10.5,2428.0,2963.0,841.0,2297
1708.0,0.0,536.0,45.8,642.0,33.2,465.0,9.8,9.4,131.0,182.0,53.0,137
18853.0,0.0,4312.0,56.8,8081.0,39.5,5615.0,9.3,10.4,1482.0,2225.0,544.0,1327
49388.0,0.0,17261.0,46.4,19042.0,32.6,13376.0,9.9,10.1,4140.0,5704.0,1623.0,4055
2330.0,0.0,716.0,42.7,743.0,32.3,562.0,9.1,6.5,114.0,193.0,60.0,158
22000.0,0.0,5458.0,39.5,6617.0,31.7,5305.0,7.7,7.5,1259.0,1827.0,526.0,1296
1515.0,0.0,518.0,49.7,605.0,35.0,426.0,10.8,10.0,122.0,182.0,49.0,131
6579.0,0.0,1527.0,44.5,2166.0,35.2,1712.0,8.4,6.8,330.0,562.0,163.0,410
134238.0,12.0,23288.0,44.1,44576.0,34.7,35073.0,6.2,6.8,6842.0,10740.0,2766.0,6269
166614.0,29.0,37797.0,50.0,65017.0,37.2,48380.0,9.0,9.9,12887.0,17220.0,4502.0,11680
465.0,0.0,112.0,44.3,153.0,36.5,126.0,7.8,7.0,24.0,37.0,11.0,27
22610.0,0.0,6373.0,43.2,7782.0,31.4,5659.0,8.9,8.4,1515.0,2291.0,666.0,1605
7279.0,0.0,1971.0,49.3,3205.0,36.4,2367.0,9.1,9.6,623.0,863.0,223.0,591
25336.0,0.0,6151.0,48.4,9403.0,35.0,6796.0,9.3,10.8,2103.0,2465.0,666.0,1805
45592.0,10.0,8918.0,49.6,16696.0,37.4,12594.0,9.4,11.1,3740.0,5318.0,1342.0,3151
10308.0,0.0,2302.0,54.9,4018.0,42.4,3100.0,10.2,8.3,604.0,1478.0,346.0,743
20015.0,0.0,5088.0,49.7,7653.0,38.0,5854.0,9.0,9.6,1481.0,2157.0,549.0,1387
7348.0,0.0,1985.0,51.8,2925.0,39.2,2214.0,10.7,10.7,604.0,909.0,229.0,603
29503.0,6.0,7499.0,50.6,11774.0,35.2,8188.0,9.6,11.5,2668.0,3375.0,835.0,2232
21174.0,0.0,5195.0,50.6,8629.0,35.1,5991.0,8.3,9.7,1662.0,1994.0,562.0,1420
48560.0,0.0,12444.0,42.3,16219.0,31.0,11888.0,8.3,8.9,3404.0,4418.0,1254.0,3189
74163.0,10.0,21116.0,56.1,32706.0,38.3,22324.0,12.0,13.9,8091.0,10149.0,2599.0,7011
28575.0,0.0,7204.0,52.6,11877.0,38.2,8619.0,10.0,12.2,2752.0,3293.0,814.0,2250
10726.0,0.0,2755.0,45.0,3769.0,34.2,2865.0,8.0,7.5,629.0,915.0,269.0,669
274118.0,24.0,48997.0,42.2,87564.0,33.0,68516.0,6.3,6.8,14222.0,22562.0,5835.0,13022
9872.0,0.0,1157.0,43.4,3147.0,33.8,2454.0,6.5,7.2,521.0,814.0,200.0,475
36748.0,14.0,8677.0,53.8,15357.0,37.7,10755.0,10.2,11.5,3270.0,4944.0,1148.0,2914
23963.0,6.0,6445.0,50.4,8930.0,37.0,6558.0,10.2,9.3,1646.0,3001.0,821.0,1816
35286.0,2.0,8521.0,49.3,13661.0,36.5,10113.0,8.8,9.0,2481.0,3596.0,932.0,2431
39019.0,12.0,7956.0,44.9,13722.0,32.5,9922.0,7.2,7.6,2309.0,3320.0,904.0,2208
60155.0,11.0,16090.0,46.9,22660.0,34.3,16571.0,9.4,10.5,5094.0,6536.0,1627.0,4550
202675.0,24.0,33619.0,48.1,72604.0,34.6,52253.0,7.2,8.2,12334.0,18139.0,4593.0,10806
24851.0,0.0,6468.0,48.1,9235.0,33.3,6391.0,9.4,11.4,2196.0,2666.0,673.0,1806
40855.0,12.0,11682.0,54.9,18095.0,39.6,13057.0,9.9,10.7,3535.0,4466.0,1196.0,3261
19964.0,5.0,5125.0,48.7,7390.0,39.9,6054.0,8.9,9.3,1418.0,2121.0,537.0,1343
94340.0,65.0,18777.0,46.3,33428.0,33.9,24491.0,7.7,9.3,6690.0,9262.0,2208.0,5596
22628.0,10.0,4799.0,59.6,9851.0,43.1,7122.0,10.2,11.2,1852.0,3307.0,790.0,1689
17471.0,0.0,6311.0,38.8,5686.0,26.3,3851.0,9.1,8.7,1275.0,1843.0,561.0,1327
173588.0,37.0,37993.0,48.8,65127.0,38.6,51533.0,8.7,9.8,13067.0,17847.0,4527.0,11594
201554.0,264.0,38152.0,49.4,76746.0,37.1,57687.0,7.6,8.5,13230.0,24796.0,5705.0,11777
8716.0,0.0,2181.0,39.2,2813.0,31.6,2270.0,6.3,5.7,409.0,621.0,190.0,451
32703.0,0.0,7755.0,54.5,13348.0,38.9,9524.0,11.1,12.0,2942.0,3881.0,996.0,2719
66802.0,12.0,16204.0,52.1,27078.0,34.8,18091.0,9.0,9.8,5080.0,8426.0,2066.0,4666
2514.0,0.0,875.0,45.2,860.0,34.0,647.0,9.4,8.0,152.0,230.0,66.0,178
29897.0,5.0,8571.0,39.2,9668.0,30.2,7448.0,8.4,8.9,2190.0,2756.0,824.0,2066
9534.0,0.0,2685.0,43.0,3208.0,32.0,2387.0,7.8,7.0,524.0,812.0,231.0,580
30119.0,0.0,8380.0,52.0,12120.0,38.3,8930.0,10.3,10.3,2402.0,3627.0,929.0,2393
14612.0,0.0,4088.0,43.2,4851.0,35.8,4019.0,7.9,6.7,750.0,1248.0,368.0,892
18365.0,0.0,4680.0,56.0,7692.0,42.5,5841.0,10.1,11.1,1530.0,2332.0,582.0,1382
25391.0,0.0,4769.0,46.5,9420.0,33.6,6802.0,8.4,10.1,2043.0,2990.0,733.0,1698
15196.0,0.0,3215.0,41.7,4598.0,32.8,3615.0,8.2,8.0,882.0,1401.0,378.0,908
54950.0,0.0,9213.0,41.1,15439.0,34.7,13019.0,6.1,5.7,2147.0,3705.0,1029.0,2272
6967.0,0.0,2073.0,46.0,2539.0,34.4,1899.0,8.5,8.7,480.0,644.0,185.0,471
290494.0,22.0,54457.0,37.1,81920.0,27.8,61354.0,6.4,6.9,15240.0,19451.0,5702.0,14081
65592.0,10.0,15574.0,47.4,23910.0,35.5,17901.0,8.0,8.7,4378.0,7341.0,1749.0,4043
549815.0,88.0,92698.0,40.8,163760.0,32.9,131934.0,6.5,6.9,27606.0,44773.0,12740.0,26086
7671.0,0.0,851.0,50.4,2504.0,39.5,1961.0,8.7,10.6,526.0,739.0,186.0,432
15944.0,4.0,3960.0,58.9,7696.0,43.4,5668.0,10.9,12.0,1572.0,2494.0,594.0,1421
16806.0,0.0,4545.0,54.5,7041.0,40.5,5235.0,11.0,11.0,1423.0,2016.0,519.0,1426
19489.0,0.0,4677.0,52.2,7861.0,37.2,5604.0,9.7,12.3,1847.0,2192.0,540.0,1460
67560.0,0.0,14275.0,48.8,25744.0,36.1,19048.0,8.1,8.9,4670.0,7238.0,1823.0,4283
26742.0,8.0,5619.0,49.7,9997.0,36.0,7245.0,10.1,11.0,2205.0,2827.0,730.0,2038
8653.0,0.0,2012.0,49.1,3194.0,37.6,2447.0,8.9,11.2,728.0,905.0,224.0,580
29144.0,26.0,4113.0,35.1,8096.0,31.2,7191.0,5.0,5.6,1294.0,2028.0,553.0,1149
20455.0,0.0,3404.0,46.1,6801.0,35.2,5194.0,7.4,7.5,1109.0,1827.0,449.0,1099
30100.0,22.0,7324.0,51.9,12500.0,36.0,8671.0,9.5,11.1,2663.0,3453.0,815.0,2282
25339.0,10.0,4911.0,41.4,8559.0,29.3,6060.0,6.8,8.2,1700.0,1981.0,563.0,1408
13746.0,0.0,3871.0,55.2,6051.0,40.0,4386.0,10.2,10.7,1172.0,1730.0,434.0,1120
4426.0,0.0,1698.0,44.4,1626.0,32.3,1183.0,10.2,8.4,309.0,491.0,141.0,372
150921.0,16.0,31539.0,33.5,41783.0,25.2,31440.0,5.7,5.6,6931.0,9818.0,2920.0,7162
22192.0,0.0,4919.0,52.6,9030.0,40.3,6915.0,9.1,10.9,1865.0,2980.0,711.0,1565
40350.0,4.0,9441.0,48.6,15202.0,37.2,11628.0,7.9,9.9,3096.0,3933.0,959.0,2468
87138.0,20.0,15750.0,37.5,24133.0,30.1,19351.0,6.6,6.7,4281.0,6742.0,1843.0,4214
1987.0,0.0,734.0,44.3,719.0,33.1,537.0,9.1,7.7,124.0,193.0,58.0,147
26940.0,4.0,7414.0,52.4,11301.0,37.9,8178.0,10.3,12.2,2641.0,3157.0,735.0,2222
26718.0,5.0,7153.0,53.9,11393.0,40.0,8454.0,11.3,14.2,3007.0,3348.0,796.0,2382
22596.0,17.0,4703.0,54.4,9101.0,41.9,7009.0,8.3,9.5,1589.0,2460.0,623.0,1394
12437.0,3.0,3759.0,52.7,5093.0,41.9,4049.0,9.3,8.8,855.0,1241.0,350.0,903
36953.0,0.0,9254.0,47.9,14011.0,39.2,11475.0,7.7,7.9,2324.0,3671.0,958.0,2243
19556.0,4.0,6880.0,41.4,6608.0,28.6,4563.0,9.2,8.3,1321.0,2085.0,639.0,1475
79604.0,6.0,20549.0,42.6,26645.0,31.3,19589.0,8.6,8.5,5307.0,7818.0,2185.0,5393
83572.0,0.0,17601.0,51.1,32089.0,40.6,25500.0,8.2,8.7,5454.0,8007.0,2018.0,5176
104712.0,65.0,27263.0,47.0,38323.0,33.9,27650.0,8.2,9.0,7365.0,10017.0,2780.0,6677
35205.0,11.0,8335.0,44.3,12079.0,35.9,9791.0,8.1,8.1,2218.0,3230.0,894.0,2211
21443.0,0.0,4496.0,53.3,8552.0,37.7,6046.0,9.1,10.1,1627.0,2382.0,602.0,1460
1987.0,0.0,490.0,48.3,709.0,40.3,592.0,7.8,7.5,111.0,189.0,48.0,114
1666753.0,282.0,300276.0,31.3,414168.0,23.4,309873.0,4.7,4.4,58323.0,124443.0,33226.0,62250
12670.0,0.0,4684.0,50.6,5462.0,34.4,3712.0,11.1,10.9,1171.0,1735.0,461.0,1199
9876.0,0.0,2863.0,53.4,4156.0,38.0,2959.0,11.0,12.1,940.0,1502.0,371.0,853
15619.0,0.0,3448.0,39.6,4693.0,31.4,3718.0,6.8,5.4,639.0,1111.0,328.0,805
4715.0,0.0,1514.0,46.0,1696.0,36.3,1338.0,9.1,8.6,316.0,458.0,133.0,334
160912.0,74.0,57914.0,39.6,53270.0,25.7,34573.0,10.2,9.7,13045.0,17132.0,5136.0,13693
51323.0,6.0,13217.0,51.1,20021.0,38.9,15245.0,8.9,10.3,4022.0,5203.0,1277.0,3505
9719.0,0.0,2963.0,49.5,3734.0,38.7,2919.0,8.6,7.8,586.0,862.0,254.0,645
11534.0,0.0,3583.0,48.7,4495.0,35.4,3268.0,8.7,9.5,876.0,1098.0,314.0,807
31304.0,4.0,7187.0,55.9,13421.0,40.5,9715.0,12.2,16.2,3895.0,4133.0,1005.0,2933
2793.0,0.0,892.0,46.3,1063.0,36.2,830.0,8.9,8.4,192.0,294.0,78.0,205
225685.0,24.0,47353.0,33.1,60192.0,25.1,45626.0,6.2,6.1,11009.0,16961.0,5054.0,11305
92176.0,38.0,23202.0,44.5,31621.0,35.3,25104.0,8.8,10.3,7303.0,9214.0,2336.0,6260
21899.0,6.0,5498.0,64.2,11012.0,40.5,6950.0,12.9,16.8,2891.0,3203.0,731.0,2212
231256.0,43.0,53616.0,40.7,75253.0,31.6,58474.0,7.1,7.4,13660.0,19770.0,5984.0,13119
26617.0,0.0,7133.0,45.2,9596.0,37.1,7878.0,8.7,8.4,1776.0,2458.0,731.0,1844
16700.0,0.0,5078.0,50.4,6888.0,31.7,4332.0,12.6,14.4,1962.0,2126.0,594.0,1727
23537.0,6.0,5481.0,51.2,9554.0,40.4,7541.0,9.1,9.4,1746.0,2713.0,675.0,1689
180974.0,154.0,40560.0,44.8,63600.0,34.4,48823.0,7.7,9.6,13588.0,17973.0,4493.0,10873
20826.0,0.0,4490.0,51.4,7818.0,39.0,5930.0,9.1,8.7,1320.0,2379.0,577.0,1387
3309.0,0.0,1156.0,52.6,1395.0,38.3,1015.0,11.1,11.0,291.0,416.0,110.0,294
20127.0,0.0,5056.0,47.8,7496.0,37.5,5878.0,8.5,10.2,1605.0,2032.0,504.0,1327
62249.0,10.0,20484.0,53.9,27366.0,38.5,19562.0,9.8,9.6,4876.0,8426.0,2111.0,4960
50953.0,0.0,15335.0,54.0,22153.0,36.8,15109.0,11.1,11.9,4901.0,6951.0,1830.0,4559
317646.0,71.0,82489.0,45.4,115840.0,34.7,88497.0,8.0,8.3,21238.0,30404.0,8303.0,20299
4212.0,0.0,1353.0,46.2,1488.0,33.1,1066.0,10.2,7.9,253.0,414.0,125.0,328
25605.0,3.0,4916.0,47.6,9499.0,35.3,7046.0,8.7,10.3,2057.0,2706.0,685.0,1731
9403.0,0.0,1963.0,39.1,2944.0,35.5,2670.0,6.2,5.7,425.0,634.0,196.0,467
6475.0,0.0,1823.0,44.7,2198.0,34.4,1691.0,8.0,6.7,332.0,548.0,162.0,392
23659.0,10.0,6311.0,56.5,10847.0,43.6,8368.0,9.7,10.2,1955.0,3536.0,856.0,1857
6968.0,0.0,1842.0,40.5,2411.0,31.7,1886.0,8.1,7.6,453.0,674.0,189.0,481
366519.0,100.0,70040.0,44.6,127744.0,33.1,94849.0,7.1,7.1,20400.0,34952.0,8511.0,20256
1866.0,0.0,578.0,41.0,618.0,31.3,471.0,10.1,8.8,132.0,200.0,59.0,152
9097.0,0.0,3126.0,48.8,3778.0,37.6,2909.0,10.2,11.0,852.0,1034.0,285.0,787
292502.0,60.0,49057.0,38.8,92379.0,30.0,71409.0,5.9,6.8,16087.0,22914.0,6445.0,14144
41182.0,0.0,11385.0,48.1,15565.0,36.9,11943.0,10.1,11.4,3681.0,4201.0,1186.0,3262
87092.0,29.0,18271.0,53.3,34525.0,38.1,24693.0,9.1,9.1,5901.0,9428.0,2328.0,5896
28360.0,0.0,6472.0,53.3,11724.0,39.8,8752.0,9.6,9.6,2106.0,3409.0,833.0,2113
13341.0,0.0,3157.0,50.2,4958.0,38.7,3819.0,10.1,10.7,1055.0,1507.0,384.0,1000
111755.0,10.0,19760.0,45.3,38479.0,37.1,31519.0,6.5,7.9,6700.0,8198.0,2303.0,5542
5427.0,0.0,1581.0,47.3,2013.0,33.8,1440.0,9.4,10.4,441.0,536.0,154.0,400
3829.0,0.0,1265.0,46.1,1368.0,34.2,1016.0,9.2,7.3,217.0,354.0,102.0,272
2607.0,0.0,455.0,49.5,920.0,39.8,739.0,7.7,8.4,156.0,241.0,59.0,142
51843.0,8.0,12914.0,45.7,18020.0,32.1,12659.0,8.9,8.9,3527.0,4991.0,1333.0,3517
8058.0,0.0,2184.0,44.0,2721.0,34.9,2160.0,7.8,7.3,449.0,681.0,191.0,480
975280.0,279.0,293786.0,42.8,350213.0,30.7,251006.0,9.3,9.3,76252.0,101883.0,28809.0,76128
6199.0,0.0,1209.0,53.5,2914.0,40.6,2213.0,9.0,10.1,548.0,950.0,229.0,491
