TOT_POP,ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number
21623,6,5833,12,123,53.3,9209,37.6,6492,10.6,12.8,2210,15.0,2596,3.9,680
1358343,461,318040,36,59,34.1,364073,25.0,266712,6.0,5.7,61106,9.9,105891,2.7,28654
6958,0,1894,31,127,43.3,2362,35.6,1940,7.0,6.8,370,10.3,559,2.9,159
226758,48,26525,48,41,36.1,64988,30.6,55102,5.1,5.3,9493,8.9,16030,2.4,4282
115967,14,26488,39,169,47.5,41701,36.0,31636,8.2,9.7,8539,11.7,10294,3.1,2725
24528,0,8002,26,101,48.4,9805,35.4,7173,10.0,10.7,2171,13.3,2687,3.7,741
15604,0,4038,28,23,55.4,6740,38.2,4648,9.6,10.5,1276,16.0,1950,3.9,475
1516,0,477,48,45,52.1,642,37.5,462,11.0,9.8,121,15.9,196,4.2,52
6549,0,1714,47,67,55.0,2853,38.0,1971,11.8,14.8,767,16.5,857,4.1,214
28203,4,5851,21,173,54.0,11612,40.1,8627,10.0,13.0,2794,15.0,3222,3.5,752
31666,0,8552,51,9,47.2,12010,32.8,8351,8.8,9.4,2400,14.2,3607,3.6,926
375351,170,70976,18,3,46.6,129933,38.0,105999,7.2,8.7,24136,12.4,34603,3.0,8368
17903,0,5605,37,199,46.7,6832,32.8,4800,10.7,11.2,1640,14.2,2084,3.9,575
56097,14,14663,54,49,53.3,23884,37.9,16993,9.9,12.0,5369,14.6,6564,3.4,1505
43018,3,12150,54,19,59.6,20328,39.7,13546,12.0,14.7,5006,17.1,5847,3.9,1314
40134,0,6552,16,57,33.7,10945,27.9,9070,5.4,5.3,1715,7.9,2564,2.4,780
54793,24,8639,28,71,38.4,17221,30.7,13776,5.9,6.5,2911,9.8,4398,2.6,1167
26427,0,4884,22,121,47.9,9561,35.7,7128,7.3,8.5,1691,13.1,2624,3.2,639
678701,138,140933,35,1,37.5,199236,27.3,145053,6.2,6.0,31913,11.4,60774,3.2,16872
12318,0,2798,13,79,49.4,4831,36.8,3599,9.3,10.9,1068,16.1,1572,3.9,381
4276,0,883,48,95,51.0,1923,38.8,1462,8.9,8.1,304,15.0,563,3.5,132
24842,0,7413,54,67,55.2,10895,39.1,7714,11.4,13.9,2750,15.6,3085,3.7,737
22752,0,7345,51,163,46.8,8784,33.8,6343,9.9,10.1,1886,13.7,2562,3.7,700
63968,12,14301,26,117,54.1,26937,41.8,20794,8.9,10.6,5288,12.2,6088,3.3,1658
95796,8,24270,36,101,48.1,36197,35.7,26879,8.5,9.9,7455,12.8,9607,3.3,2472
118189,29,23527,48,451,44.1,39665,33.7,30314,7.1,6.6,5971,12.2,10963,3.0,2728
7163,0,1873,8,63,40.7,2176,27.2,1453,7.8,7.7,412,10.2,547,3.4,179
55414,24,14410,32,510,48.9,21611,35.9,15857,8.6,9.1,4017,12.5,5513,3.5,1533
2236,0,537,30,107,41.4,696,31.4,528,10.0,9.8,165,13.2,223,3.9,66
1234,0,354,48,345,51.0,504,35.0,346,11.3,10.2,100,15.7,155,4.2,41
46582,13,11494,22,117,58.6,20722,41.7,14741,10.5,12.4,4381,17.4,6142,4.2,1486
14301,0,2206,38,79,59.2,5591,45.1,4259,10.3,10.6,1005,18.3,1729,4.3,411
38247,12,8264,40,123,49.0,14207,36.8,10668,8.4,8.6,2498,11.9,3445,3.2,925
5230,0,1276,37,95,53.7,2338,39.2,1706,9.6,10.2,444,15.8,687,3.9,170
198627,42,55450,39,155,51.1,80615,37.3,58874,9.5,11.0,17367,13.5,21283,3.6,5660
19479,0,4574,17,41,46.3,6778,34.2,5004,8.3,9.6,1406,11.4,1668,3.3,483
39639,10,8584,37,139,48.5,14947,39.6,12204,7.9,8.6,2659,13.9,4273,3.5,1081
39985,0,7891,40,87,43.8,13009,33.0,9808,7.6,7.8,2329,11.0,3276,2.9,857
1937570,313,338720,6,85,28.2,426522,19.1,289010,4.5,3.8,57548,9.5,143158,2.4,35804
14250,2,2723,6,51,35.7,4155,27.7,3225,6.1,6.3,731,9.6,1112,2.8,328
199754,179,50288,27,137,38.4,62175,28.2,45612,7.3,5.9,9577,9.5,15343,3.0,4793
5058,0,1526,17,59,51.7,2069,37.5,1502,10.1,11.6,463,13.7,547,3.9,155
9750,0,2635,20,107,51.6,3902,39.4,2979,9.7,10.0,758,14.5,1095,3.7,277
2660,0,911,20,23,50.8,1064,37.5,785,9.6,8.8,185,13.8,289,3.7,78
36033,0,8197,39,127,52.5,14485,39.2,10815,9.1,11.4,3132,12.9,3560,3.3,908
30802,0,5929,6,35,38.9,9937,28.7,7329,6.7,7.4,1891,10.2,2608,3.0,762
259103,166,64710,37,21,36.2,76427,27.2,57465,7.6,7.7,16336,10.6,22315,3.1,6482
190800,133,47390,26,145,50.7,76131,41.4,62130,8.7,9.6,14436,13.2,19768,3.5,5297
42276,7,9768,39,51,47.5,15360,37.6,12160,8.1,9.2,2985,12.2,3930,3.0,981
10913,0,2372,30,83,42.2,3441,35.0,2855,6.3,6.2,507,9.4,766,2.6,215
4321,0,1446,55,37,46.1,1699,36.8,1355,9.4,8.7,320,12.3,453,3.7,136
80695,21,17868,36,19,44.8,29627,35.1,23238,7.4,8.8,5794,10.9,7219,3.0,1978
126348,24,37339,25,3,38.4,40351,26.2,27506,7.9,7.6,7942,10.6,11098,3.2,3350
5673,0,1776,27,81,46.1,2005,33.4,1451,8.7,7.0,306,11.7,510,3.5,152
406850,33,46809,51,107,27.9,81304,23.4,68286,4.2,4.1,11928,7.5,22002,2.0,5955
83770,10,18644,37,109,42.0,27755,31.4,20762,8.2,9.1,6046,12.0,7964,3.2,2136
12169,0,3295,29,17,52.0,4985,38.5,3693,10.1,12.3,1182,14.1,1353,3.7,353
38601,4,5887,56,1,30.8,9956,24.9,8046,4.8,5.4,1732,7.4,2391,2.3,732
1918,0,605,46,55,48.0,705,35.2,517,10.7,8.4,124,13.1,193,4.0,58
26846,6,6046,48,463,52.0,10179,40.9,8011,8.8,7.6,1493,16.1,3156,3.9,769
5686,0,1561,13,201,48.3,2120,34.1,1498,10.0,10.9,478,16.1,706,4.2,182
7531,0,1516,48,283,46.4,2810,37.6,2276,6.6,5.5,334,13.6,824,3.2,192
38659,8,8279,22,69,49.5,14635,37.0,10951,9.2,10.6,3141,15.5,4584,3.9,1165
10222,0,2751,46,19,45.7,3539,34.2,2649,9.1,7.6,587,12.1,939,3.5,270
34711,0,8041,29,219,47.9,12666,33.8,8942,8.3,9.7,2570,12.2,3227,3.1,829
13987,0,2813,28,135,55.6,6251,42.4,4766,9.4,10.9,1230,17.6,1981,4.2,474
46139,0,11279,42,99,45.0,16335,33.8,12258,7.8,8.8,3198,11.5,4162,3.0,1105
86976,0,16787,48,21,53.4,34606,40.4,26203,7.9,7.8,5090,13.4,8714,3.2,2104
22935,1,5553,18,149,51.5,9113,40.0,7082,9.1,11.7,2074,14.7,2599,3.5,617
25735,0,4684,28,133,60.3,12094,45.4,9099,8.9,10.2,2050,18.8,3771,4.2,839
6272,0,2045,13,263,54.9,2888,39.1,2055,10.8,11.7,617,20.9,1100,4.9,255
34335,0,7670,17,133,42.9,11483,32.1,8586,6.5,7.0,1881,9.1,2436,2.7,721
9708,0,2334,13,167,54.8,4320,38.1,3003,9.6,10.8,853,16.5,1302,4.0,313
127068,14,15104,49,5,30.8,27268,25.4,22493,4.4,4.5,3957,7.1,6293,2.3,1996
6556,0,1260,17,9,46.9,2587,35.5,1958,6.5,7.6,419,9.9,547,2.7,149
29036,4,5338,40,39,50.1,10911,39.2,8542,7.9,8.2,1788,11.7,2547,3.1,673
136349,3,22152,27,171,39.4,38764,33.4,32848,5.3,4.8,4695,8.1,7922,2.4,2317
2761581,593,563748,12,86,38.2,841621,29.6,652186,7.7,6.7,148237,14.2,312317,3.7,81776
23519,6,5738,48,293,52.9,9655,41.1,7502,10.0,10.0,1829,15.7,2866,4.0,729
10718,0,2575,21,171,54.6,4530,39.5,3278,11.4,14.5,1203,16.3,1349,3.9,321
6254,0,1916,29,179,52.4,2637,35.9,1807,11.0,12.7,640,14.6,736,3.9,197
11161,0,2251,22,65,57.7,4913,43.9,3737,10.1,12.4,1058,18.8,1600,4.6,387
6842,0,1916,29,45,48.9,2580,35.3,1863,9.6,11.0,582,13.0,687,3.5,184
93533,29,21265,19,155,48.4,34617,38.6,27600,7.3,7.3,5197,10.5,7503,3.0,2111
4658,0,816,55,78,53.2,1637,44.0,1354,10.6,10.8,332,17.5,537,4.6,141
43602,0,10056,39,15,49.1,16535,37.8,12723,9.0,10.7,3597,13.3,4476,3.3,1107
13561,0,3586,47,161,48.9,5242,34.8,3732,9.7,11.6,1243,14.1,1514,3.5,374
47532,0,9969,18,113,44.1,15830,35.8,12862,7.6,9.7,3503,12.2,4400,3.0,1073
919,0,250,38,7,42.6,312,33.3,244,8.3,6.8,50,11.0,80,3.1,23
26099,0,7015,13,147,47.9,9888,33.7,6952,10.1,11.5,2379,16.2,3335,4.1,849
6962,0,1327,38,5,54.1,2433,41.1,1850,11.2,11.0,495,16.4,740,4.3,196
150056,22,42681,35,49,33.6,41312,23.6,29044,7.1,6.3,7800,11.5,14186,3.5,4299
16320,0,4245,29,13,46.5,5824,35.5,4443,9.0,10.6,1326,12.7,1594,3.4,422
5709,0,1552,31,51,42.4,1802,37.4,1590,7.7,7.3,311,11.1,472,3.2,134
8145,0,1647,48,335,48.3,3086,37.3,2385,7.4,7.3,466,12.7,812,3.1,198
3758,0,904,48,435,46.3,1326,35.7,1022,7.7,6.5,186,14.1,404,3.3,96
87606,14,24313,6,45,39.0,26895,28.5,19635,8.2,8.5,5888,12.7,8749,3.7,2543
182001,44,29708,28,33,47.8,64726,36.5,49382,6.4,7.0,9523,11.7,15826,2.7,3648
6544,0,1735,31,99,46.3,2284,36.8,1815,7.5,7.0,347,10.6,522,3.1,152
25300,0,5651,50,15,35.4,7148,25.9,5223,6.6,7.2,1449,9.4,1890,2.8,573
3758,0,1232,27,77,44.0,1339,34.2,1041,8.7,7.2,220,12.0,365,3.5,105
8074,0,2425,5,117,50.6,3271,34.6,2236,11.2,11.3,731,15.1,974,4.0,257
36791,0,9091,31,53,41.5,11542,33.7,9371,7.6,7.6,2101,10.6,2961,3.2,877
36804,7,9106,39,171,48.7,13840,35.7,10146,8.8,10.0,2841,13.1,3736,3.2,920
102665,20,27542,39,29,50.7,41493,38.2,31245,9.6,11.1,9070,14.1,11540,3.4,2805
229286,38,71832,10,5,45.0,84095,34.5,64412,9.8,9.6,17955,13.4,24950,3.7,6824
37964,8,10617,27,41,43.1,12831,34.3,10215,7.5,5.9,1757,10.3,3074,3.1,922
8253,0,2671,35,37,48.1,3129,32.7,2125,10.4,9.7,632,16.5,1074,4.6,296
65691,25,16968,17,1,47.0,23949,33.8,17208,8.0,8.6,4398,11.1,5666,3.2,1623
167009,39,28822,18,63,41.2,51541,30.7,38445,5.9,6.8,8561,10.1,12618,2.5,3084
330086,10,49209,18,57,36.1,86962,27.5,66284,5.1,5.5,13373,9.0,21750,2.2,5371
70795,6,16941,36,53,40.4,23148,32.1,18404,7.3,8.4,4808,10.4,5951,2.9,1656
8515,0,2046,21,223,54.0,3576,38.9,2578,10.2,12.9,852,15.1,1000,3.5,230
22950,8,5017,51,147,43.0,8244,32.4,6215,6.9,7.5,1441,11.7,2237,3.1,604
26170,0,6400,18,21,49.4,9962,35.8,7212,8.3,10.4,2088,13.3,2686,3.2,643
191996,36,45371,41,17,38.4,58900,27.4,42018,7.2,7.2,10982,10.2,15620,3.0,4540
513607,236,97508,20,173,43.8,167339,35.2,134354,7.1,7.0,26904,12.6,48040,2.9,10991
434051,215,96599,22,51,48.0,162438,34.6,117153,7.8,8.6,29168,14.1,47667,3.4,11475
16164,0,3954,12,45,45.6,6232,30.2,4127,9.3,10.2,1400,13.2,1806,3.5,479
11881,0,3267,56,3,43.8,3890,34.2,3036,8.3,8.5,757,11.7,1039,3.3,296
7450,0,1964,56,11,40.3,2275,30.2,1703,7.7,7.8,439,10.1,570,3.1,174
17276,0,3805,47,23,50.2,6761,38.5,5183,8.5,10.2,1378,12.8,1721,3.2,435
7252,0,2467,51,157,43.3,2630,30.3,1840,8.7,8.4,511,12.3,744,3.4,204
2153,0,693,40,25,51.2,828,36.1,584,11.1,10.2,165,15.2,245,4.0,65
8924,0,3095,5,97,50.5,3677,33.9,2470,12.5,12.7,922,15.9,1159,4.2,306
242782,80,41592,22,55,41.3,76658,30.6,56742,7.0,8.0,14806,12.1,22417,3.0,5518
9809,0,2590,51,49,51.9,4104,38.7,3061,9.3,10.0,788,15.5,1226,4.0,313
877,0,164,2,60,41.3,293,32.0,227,7.3,7.7,55,11.7,83,3.1,22
9345,0,2663,27,151,46.5,3341,36.9,2651,8.5,7.1,508,11.5,828,3.4,247
18188,0,4063,5,53,44.9,6338,34.0,4796,8.7,9.0,1268,11.8,1664,3.1,437
76351,24,15514,18,59,44.6,26077,34.0,19887,6.6,8.0,4696,11.1,6485,2.7,1587
4492,0,1626,42,23,47.2,1749,33.9,1258,10.3,10.6,394,14.2,526,3.9,143
111021,26,21180,22,109,52.0,43152,39.5,32758,8.9,10.5,8731,14.0,11647,3.5,2893
580233,94,124374,8,59,29.9,139023,22.3,103855,5.1,5.1,23563,7.3,33878,2.5,11726
2171603,410,330448,6,71,45.3,725284,34.7,554966,5.8,6.0,95615,12.8,204266,3.1,49429
139417,32,33686,6,55,34.7,38332,25.2,27875,6.3,5.9,6530,10.1,11153,3.0,3299
32957,6,7710,1,79,46.3,11977,36.0,9303,9.8,11.4,2956,15.3,3964,3.7,958
53140,6,15778,47,145,50.2,21647,34.7,14976,10.0,11.5,4943,14.2,6126,3.6,1556
426718,118,174026,12,115,41.9,153224,22.5,82373,10.7,10.1,37132,13.1,48127,4.0,14590
5761,0,1699,31,31,45.1,1987,35.2,1551,8.6,8.2,361,11.6,513,3.4,152
94031,12,23672,39,55,43.7,31720,33.7,24444,7.9,8.5,6134,11.7,8456,3.0,2171
5745,0,1617,30,15,46.9,2065,33.7,1485,8.9,8.3,366,12.8,562,3.6,159
7051,0,1751,28,119,62.9,3422,45.4,2472,11.4,13.1,712,22.4,1221,5.2,285
68700,8,16327,30,49,36.0,19433,26.5,14291,6.7,6.2,3369,9.8,5299,2.8,1531
54450,0,11467,48,401,50.4,21319,38.4,16258,8.5,8.7,3667,13.8,5846,3.4,1456
94073,0,25341,51,161,42.0,31707,30.4,22929,7.4,7.3,5486,11.4,8592,3.0,2256
2871,0,989,20,39,48.9,1131,35.6,823,10.5,9.8,226,14.7,339,4.0,92
60913,30,13092,40,47,50.8,22978,37.1,16766,8.6,8.5,3855,11.8,5326,3.2,1424
17634,0,4887,16,45,42.0,5709,31.0,4218,9.2,9.1,1241,13.6,1855,3.7,504
15128,0,3910,18,159,47.3,5673,34.6,4150,8.4,9.9,1192,12.9,1549,3.2,381
62342,20,15902,20,155,46.2,22330,37.1,17946,8.4,8.7,4189,13.1,6350,3.3,1609
17778,0,5169,47,91,52.7,7798,38.2,5654,11.4,13.8,2036,15.8,2338,4.0,598
22386,6,5441,21,115,56.3,9858,41.4,7247,10.9,13.7,2399,15.7,2743,3.7,648
332330,48,52166,37,51,41.6,104063,30.7,76815,6.4,7.1,17750,12.0,29970,3.1,7633
13253,0,3767,17,25,48.4,4945,34.8,3554,8.7,9.9,1016,12.0,1224,3.4,349
18760,0,3234,48,117,48.4,6265,39.0,5045,7.6,7.0,904,14.5,1870,3.4,442
14011,0,3390,18,111,50.8,5621,37.3,4124,9.2,11.5,1273,14.6,1618,3.5,383
24665,4,6554,26,137,47.6,9258,35.4,6887,9.2,10.1,1956,11.9,2317,3.4,659
14726,0,3945,1,65,57.9,6560,45.6,5167,10.5,11.4,1292,20.0,2265,4.6,516
8163,0,2379,17,65,45.3,2885,32.7,2083,8.4,9.3,595,11.4,727,3.3,213
15795,0,4593,51,63,44.6,5651,31.8,4033,9.3,9.7,1233,12.6,1598,3.5,448
9547,0,2548,19,91,46.1,3374,34.5,2523,8.5,7.9,576,11.5,843,3.3,245
42647,18,12003,19,33,45.8,15494,36.3,12280,7.8,7.3,2468,10.8,3651,3.2,1093
97605,76,21289,47,113,52.6,39835,39.1,29612,8.7,9.5,7220,15.0,11365,3.5,2672
45815,18,15571,29,29,47.6,17940,31.5,11877,10.2,11.1,4199,14.5,5474,3.8,1420
4332,0,1079,38,25,44.0,1453,35.0,1155,7.6,6.7,221,11.1,368,2.9,97
29100,6,8675,26,105,51.9,12040,39.0,9052,9.9,10.5,2428,12.8,2963,3.6,841
1708,0,536,41,55,45.8,642,33.2,465,9.8,9.4,131,13.0,182,3.7,53
18853,0,4312,28,31,56.8,8081,39.5,5615,9.3,10.4,1482,15.7,2225,3.8,544
49388,0,17261,41,41,46.4,19042,32.6,13376,9.9,10.1,4140,13.9,5704,4.0,1623
2330,0,716,46,49,42.7,743,32.3,562,9.1,6.5,114,11.1,193,3.4,60
22000,0,5458,19,123,39.5,6617,31.7,5305,7.7,7.5,1259,10.9,1827,3.1,526
1515,0,518,48,447,49.7,605,35.0,426,10.8,10.0,122,15.0,182,4.0,49
6579,0,1527,46,101,44.5,2166,35.2,1712,8.4,6.8,330,11.5,562,3.3,163
134238,12,23288,51,177,44.1,44576,34.7,35073,6.2,6.8,6842,10.6,10740,2.7,2766
166614,29,37797,37,57,50.0,65017,37.2,48380,9.0,9.9,12887,13.2,17220,3.5,4502
465,0,112,31,5,44.3,153,36.5,126,7.8,7.0,24,10.7,37,3.2,11
22610,0,6373,53,3,43.2,7782,31.4,5659,8.9,8.4,1515,12.7,2291,3.7,666
7279,0,1971,42,53,49.3,3205,36.4,2367,9.1,9.6,623,13.3,863,3.4,223
25336,0,6151,29,131,48.4,9403,35.0,6796,9.3,10.8,2103,12.7,2465,3.4,666
45592,10,8918,13,71,49.6,16696,37.4,12594,9.4,11.1,3740,15.8,5318,4.0,1342
10308,0,2302,48,127,54.9,4018,42.4,3100,10.2,8.3,604,20.2,1478,4.7,346
20015,0,5088,20,21,49.7,7653,38.0,5854,9.0,9.6,1481,14.0,2157,3.6,549
7348,0,1985,40,141,51.8,2925,39.2,2214,10.7,10.7,604,16.1,909,4.1,229
29503,6,7499,47,55,50.6,11774,35.2,8188,9.6,11.5,2668,14.5,3375,3.6,835
21174,0,5195,17,145,50.6,8629,35.1,5991,8.3,9.7,1662,11.7,1994,3.3,562
48560,0,12444,36,107,42.3,16219,31.0,11888,8.3,8.9,3404,11.5,4418,3.3,1254
74163,10,21116,12,107,56.1,32706,38.3,22324,12.0,13.9,8091,17.4,10149,4.5,2599
28575,0,7204,47,115,52.6,11877,38.2,8619,10.0,12.2,2752,14.6,3293,3.6,814
10726,0,2755,31,145,45.0,3769,34.2,2865,8.0,7.5,629,10.9,915,3.2,269
274118,24,48997,45,91,42.2,87564,33.0,68516,6.3,6.8,14222,10.9,22562,2.8,5835
9872,0,1157,2,185,43.4,3147,33.8,2454,6.5,7.2,521,11.2,814,2.8,200
36748,14,8677,1,53,53.8,15357,37.7,10755,10.2,11.5,3270,17.3,4944,4.0,1148
23963,6,6445,35,29,50.4,8930,37.0,6558,10.2,9.3,1646,16.9,3001,4.6,821
35286,2,8521,48,147,49.3,13661,36.5,10113,8.8,9.0,2481,13.0,3596,3.4,932
39019,12,7956,20,37,44.9,13722,32.5,9922,7.2,7.6,2309,10.9,3320,3.0,904
60155,11,16090,39,167,46.9,22660,34.3,16571,9.4,10.5,5094,13.5,6536,3.4,1627
202675,24,33619,37,101,48.1,72604,34.6,52253,7.2,8.2,12334,12.0,18139,3.0,4593
24851,0,6468,18,135,48.1,9235,33.3,6391,9.4,11.4,2196,13.9,2666,3.5,673
40855,12,11682,51,185,54.9,18095,39.6,13057,9.9,10.7,3535,13.5,4466,3.6,1196
19964,5,5125,20,99,48.7,7390,39.9,6054,8.9,9.3,1418,14.0,2121,3.5,537
94340,65,18777,47,119,46.3,33428,33.9,24491,7.7,9.3,6690,12.8,9262,3.1,2208
22628,10,4799,28,27,59.6,9851,43.1,7122,10.2,11.2,1852,20.0,3307,4.8,790
17471,0,6311,6,43,38.8,5686,26.3,3851,9.1,8.7,1275,12.6,1843,3.8,561
173588,37,37993,26,121,48.8,65127,38.6,51533,8.7,9.8,13067,13.4,17847,3.4,4527
201554,264,38152,13,245,49.4,76746,37.1,57687,7.6,8.5,13230,15.9,24796,3.7,5705
8716,0,2181,31,45,39.2,2813,31.6,2270,6.3,5.7,409,8.6,621,2.6,190
32703,0,7755,40,89,54.5,13348,38.9,9524,11.1,12.0,2942,15.9,3881,4.1,996
66802,12,16204,45,31,52.1,27078,34.8,18091,9.0,9.8,5080,16.2,8426,4.0,2066
2514,0,875,38,41,45.2,860,34.0,647,9.4,8.0,152,12.1,230,3.4,66
29897,5,8571,23,7,39.2,9668,30.2,7448,8.4,8.9,2190,11.2,2756,3.3,824
9534,0,2685,30,95,43.0,3208,32.0,2387,7.8,7.0,524,10.9,812,3.1,231
30119,0,8380,48,67,52.0,12120,38.3,8930,10.3,10.3,2402,15.6,3627,4.0,929
14612,0,4088,27,129,43.2,4851,35.8,4019,7.9,6.7,750,11.1,1248,3.3,368
18365,0,4680,28,7,56.0,7692,42.5,5841,10.1,11.1,1530,17.0,2332,4.2,582
25391,0,4769,13,267,46.5,9420,33.6,6802,8.4,10.1,2043,14.8,2990,3.6,733
15196,0,3215,16,47,41.7,4598,32.8,3615,8.2,8.0,882,12.7,1401,3.4,378
54950,0,9213,49,3,41.1,15439,34.7,13019,6.1,5.7,2147,9.9,3705,2.7,1029
6967,0,2073,56,45,46.0,2539,34.4,1899,8.5,8.7,480,11.7,644,3.4,185
290494,22,54457,26,139,37.1,81920,27.8,61354,6.4,6.9,15240,8.8,19451,2.6,5702
65592,10,15574,45,55,47.4,23910,35.5,17901,8.0,8.7,4378,14.6,7341,3.5,1749
549815,88,92698,6,99,40.8,163760,32.9,131934,6.5,6.9,27606,11.2,44773,3.2,12740
7671,0,851,2,188,50.4,2504,39.5,1961,8.7,10.6,526,14.9,739,3.7,186
15944,4,3960,22,27,58.9,7696,43.4,5668,10.9,12.0,1572,19.1,2494,4.6,594
16806,0,4545,40,95,54.5,7041,40.5,5235,11.0,11.0,1423,15.6,2016,4.0,519
19489,0,4677,18,117,52.2,7861,37.2,5604,9.7,12.3,1847,14.5,2192,3.6,540
67560,0,14275,37,69,48.8,25744,36.1,19048,8.1,8.9,4670,13.7,7238,3.5,1823
26742,8,5619,5,71,49.7,9997,36.0,7245,10.1,11.0,2205,14.0,2827,3.6,730
8653,0,2012,18,7,49.1,3194,37.6,2447,8.9,11.2,728,13.9,905,3.4,224
29144,26,4113,51,630,35.1,8096,31.2,7191,5.0,5.6,1294,8.8,2028,2.4,553
20455,0,3404,40,139,46.1,6801,35.2,5194,7.4,7.5,1109,12.4,1827,3.0,449
30100,22,7324,21,21,51.9,12500,36.0,8671,9.5,11.1,2663,14.3,3453,3.4,815
25339,10,4911,29,1,41.4,8559,29.3,6060,6.8,8.2,1700,9.6,1981,2.7,563
13746,0,3871,48,351,55.2,6051,40.0,4386,10.2,10.7,1172,15.8,1730,4.0,434
4426,0,1698,53,69,44.4,1626,32.3,1183,10.2,8.4,309,13.4,491,3.9,141
150921,16,31539,9,13,33.5,41783,25.2,31440,5.7,5.6,6931,7.9,9818,2.3,2920
22192,0,4919,13,205,52.6,9030,40.3,6915,9.1,10.9,1865,17.4,2980,4.1,711
40350,4,9441,18,61,48.6,15202,37.2,11628,7.9,9.9,3096,12.6,3933,3.1,959
87138,20,15750,16,5,37.5,24133,30.1,19351,6.6,6.7,4281,10.5,6742,2.9,1843
1987,0,734,31,71,44.3,719,33.1,537,9.1,7.7,124,11.9,193,3.6,58
26940,4,7414,54,57,52.4,11301,37.9,8178,10.3,12.2,2641,14.6,3157,3.4,735
26718,5,7153,54,53,53.9,11393,40.0,8454,11.3,14.2,3007,15.8,3348,3.8,796
22596,17,4703,51,670,54.4,9101,41.9,7009,8.3,9.5,1589,14.7,2460,3.7,623
12437,3,3759,19,7,52.7,5093,41.9,4049,9.3,8.8,855,12.8,1241,3.6,350
36953,0,9254,51,93,47.9,14011,39.2,11475,7.7,7.9,2324,12.5,3671,3.3,958
19556,4,6880,35,27,41.4,6608,28.6,4563,9.2,8.3,1321,13.1,2085,4.0,639
79604,6,20549,53,41,42.6,26645,31.3,19589,8.6,8.5,5307,12.5,7818,3.5,2185
83572,0,17601,48,361,51.1,32089,40.6,25500,8.2,8.7,5454,12.7,8007,3.2,2018
104712,65,27263,17,115,47.0,38323,33.9,27650,8.2,9.0,7365,12.3,10017,3.4,2780
35205,11,8335,19,179,44.3,12079,35.9,9791,8.1,8.1,2218,11.8,3230,3.3,894
21443,0,4496,28,101,53.3,8552,37.7,6046,9.1,10.1,1627,14.9,2382,3.8,602
1987,0,490,20,187,48.3,709,40.3,592,7.8,7.5,111,12.9,189,3.3,48
1666753,282,300276,6,1,31.3,414168,23.4,309873,4.7,4.4,58323,9.4,124443,2.5,33226
12670,0,4684,37,137,50.6,5462,34.4,3712,11.1,10.9,1171,16.1,1735,4.3,461
9876,0,2863,13,317,53.4,4156,38.0,2959,11.0,12.1,940,19.3,1502,4.8,371
15619,0,3448,46,127,39.6,4693,31.4,3718,6.8,5.4,639,9.4,1111,2.8,328
4715,0,1514,31,65,46.0,1696,36.3,1338,9.1,8.6,316,12.4,458,3.6,133
160912,74,57914,12,85,39.6,53270,25.7,34573,10.2,9.7,13045,12.7,17132,3.8,5136
51323,6,13217,39,37,51.1,20021,38.9,15245,8.9,10.3,4022,13.3,5203,3.3,1277
9719,0,2963,19,161,49.5,3734,38.7,2919,8.6,7.8,586,11.4,862,3.4,254
11534,0,3583,17,123,48.7,4495,35.4,3268,8.7,9.5,876,11.9,1098,3.4,314
31304,4,7187,21,121,55.9,13421,40.5,9715,12.2,16.2,3895,17.2,4133,4.2,1005
2793,0,892,20,195,46.3,1063,36.2,830,8.9,8.4,192,12.8,294,3.4,78
225685,24,47353,53,73,33.1,60192,25.1,45626,6.2,6.1,11009,9.3,16961,2.8,5054
92176,38,23202,39,157,44.5,31621,35.3,25104,8.8,10.3,7303,13.0,9214,3.3,2336
21899,6,5498,21,133,64.2,11012,40.5,6950,12.9,16.8,2891,18.7,3203,4.3,731
231256,43,53616,6,7,40.7,75253,31.6,58474,7.1,7.4,13660,10.7,19770,3.2,5984
26617,0,7133,55,57,45.2,9596,37.1,7878,8.7,8.4,1776,11.6,2458,3.4,731
16700,0,5078,12,29,50.4,6888,31.7,4332,12.6,14.4,1962,15.6,2126,4.3,594
23537,6,5481,5,27,51.2,9554,40.4,7541,9.1,9.4,1746,14.5,2713,3.6,675
180974,154,40560,18,163,44.8,63600,34.4,48823,7.7,9.6,13588,12.7,17973,3.2,4493
20826,0,4490,48,177,51.4,7818,39.0,5930,9.1,8.7,1320,15.6,2379,3.8,577
3309,0,1156,20,19,52.6,1395,38.3,1015,11.1,11.0,291,15.7,416,4.2,110
20127,0,5056,18,15,47.8,7496,37.5,5878,8.5,10.2,1605,13.0,2032,3.2,504
62249,10,20484,45,43,53.9,27366,38.5,19562,9.8,9.6,4876,16.6,8426,4.2,2111
50953,0,15335,51,89,54.0,22153,36.8,15109,11.1,11.9,4901,16.9,6951,4.5,1830
317646,71,82489,42,79,45.4,115840,34.7,88497,8.0,8.3,21238,11.9,30404,3.3,8303
4212,0,1353,46,53,46.2,1488,33.1,1066,10.2,7.9,253,12.8,414,3.9,125
25605,3,4916,22,3,47.6,9499,35.3,7046,8.7,10.3,2057,13.6,2706,3.4,685
